Datetime,WHITBYCGS,PORTLANDS-G1,PORTLANDS-G2,PORTLANDS-G3,Nuclear (MW),PICKERINGA-G1,PICKERINGA-G4,PICKERINGB-G5,PICKERINGB-G6,PICKERINGB-G7,PICKERINGB-G8,TADOUGLAS,HALTONHILLS-LT_G1,HALTONHILLS-LT_G2,HALTONHILLS-LT_G3,THOROLDCGS,GTAA-G1,GTAA-G2,GTAA-G3,Gas Fired (MW),BECK1,BECK2,BECK2 PGS,DECEWFALLS,DECEWND1,Hydro (MW),GRAND VALLEY 3,GRANDSF,GRANDWF,Wind (MW),Total Consumtion (MW),Temperature (K),WindSpeed (km/h),Humidity (%),Pressure (mbar)
2015-10-30 15:00,0,115,113,150,378,476,516,511,0,510,520,119,0,0,0,197,0,0,0,2849,96,1085,1,135,20,1337,0,56,8,64,4628,278.8684936,3,69,1018
2015-10-30 16:00,0,175,173,189,537,477,516,512,0,511,520,120,0,0,0,200,0,0,0,2856,297,1388,1,135,20,1841,0,14,13,27,5261,280.16,4,65,1019
2015-10-31 9:00,0,0,0,0,0,485,516,513,0,511,521,120,0,0,0,0,0,0,0,2666,192,1265,3,135,20,1615,0,12,15,27,4308,273.58,1,75,1021
2015-10-31 10:00,0,0,0,0,0,486,516,512,0,511,520,120,0,0,0,0,0,0,0,2665,221,1257,5,135,20,1638,0,14,32,46,4349,273.6952183,1,75,1021
2015-10-31 11:00,0,0,0,0,0,486,516,511,0,511,519,119,0,0,0,0,0,0,0,2662,87,1134,0,135,20,1376,0,11,20,31,4069,274.91,3,80,1021
2015-10-31 12:00,0,0,0,0,0,485,516,511,0,511,519,119,0,0,0,0,0,0,0,2661,85,1028,0,135,20,1268,0,19,20,39,3968,275.0802089,3,80,1021
2015-10-31 13:00,0,0,0,0,0,486,517,512,0,512,519,118,0,0,0,0,0,0,0,2664,88,975,0,135,20,1218,0,17,21,38,3920,277.33,3,81,1021
2015-10-31 14:00,0,0,0,0,0,485,517,512,0,512,520,118,0,0,0,0,0,0,0,2664,87,1056,3,135,20,1301,0,11,37,48,4013,277.8216545,3,82,1022
2015-10-31 15:00,0,0,0,0,0,485,517,512,0,512,520,118,0,0,0,0,0,0,0,2664,210,1369,10,135,20,1744,0,15,26,41,4449,279.97,1,75,1020
2015-10-31 16:00,0,0,0,0,0,485,517,513,0,512,520,119,0,0,0,0,0,0,0,2666,296,1301,17,135,20,1769,0,2,18,20,4455,280.1691896,1,75,1019
2015-11-01 9:00,0,0,0,0,0,506,516,508,0,508,518,108,0,0,0,0,0,0,0,2664,89,998,1,135,20,1243,0,79,61,140,4047,282.9339118,5,93,1003
2015-11-01 10:00,0,0,0,0,0,505,515,508,0,508,517,108,0,0,0,0,0,0,0,2661,89,1055,1,135,20,1300,0,86,5,91,4052,283.64,4,93,1003
2015-11-01 11:00,0,0,0,0,0,503,514,504,0,506,513,109,0,0,0,0,0,0,0,2649,89,992,1,135,20,1237,0,81,114,195,4081,283.7655597,4,93,1005
2015-11-01 12:00,0,0,0,0,0,503,513,506,0,506,514,108,0,0,0,0,0,0,0,2650,89,993,1,135,20,1238,0,91,11,102,3990,284.16,4,100,1004
2015-11-01 13:00,0,0,0,0,0,509,515,508,0,508,516,109,0,0,0,0,0,0,0,2665,88,1101,1,135,20,1345,0,51,48,99,4109,284.306441,4,98,1004
2015-11-01 14:00,0,0,0,0,0,516,514,508,0,508,516,109,0,0,0,0,0,0,0,2671,88,1091,1,135,20,1335,0,60,65,125,4131,286.18,5,76,1005
2015-11-01 15:00,0,0,0,0,0,515,514,509,0,508,517,109,0,0,0,0,0,0,0,2672,88,1013,1,135,20,1257,0,52,114,166,4095,286.2122704,5,75,1005
2015-11-01 16:00,0,0,0,0,0,516,514,508,0,509,516,109,0,0,0,0,0,0,0,2672,107,1160,3,135,20,1425,0,15,120,135,4232,285.5728914,9,79,1013
2015-11-02 9:00,57,0,0,0,57,517,517,514,0,512,520,113,0,0,0,197,0,0,0,2890,105,1200,0,138,20,1463,0,76,0,76,4486,277.59,3,100,1017
2015-11-02 10:00,57,0,0,0,57,518,517,514,0,512,520,112,0,0,0,197,0,0,0,2890,184,1129,0,137,20,1470,0,93,1,94,4511,277.5539602,2,100,1017
2015-11-02 11:00,57,0,0,0,57,516,516,514,0,512,520,111,0,0,0,197,0,0,0,2886,96,1085,0,135,20,1336,0,97,3,100,4379,277.11,1,100,1018
2015-11-02 12:00,57,0,0,0,57,517,515,514,0,512,520,111,0,0,0,197,0,0,0,2886,95,1049,0,132,20,1296,0,97,4,101,4340,277.3304028,1,98,1018
2015-11-02 13:00,57,0,0,0,57,516,516,513,0,512,520,111,0,0,0,32,0,0,0,2720,135,1253,0,132,20,1540,0,94,8,102,4419,280.14,2,81,1020
2015-11-02 14:00,57,0,0,0,57,517,516,513,0,512,520,112,0,0,0,0,1,1,0,2692,183,1189,0,132,20,1524,0,77,9,86,4359,280.6419356,2,82,1022
2015-11-02 15:00,57,0,0,0,57,517,516,514,0,512,520,113,0,0,0,6,1,1,0,2700,227,1221,0,132,20,1600,0,52,6,58,4415,284.77,2,76,1019
2015-11-02 16:00,57,0,0,0,57,518,517,514,0,512,520,114,0,0,0,30,31,32,1,2789,93,1042,0,132,20,1287,0,15,4,19,4152,284.9383941,2,75,1019
2015-11-03 9:00,57,0,0,0,57,518,515,513,0,512,519,110,0,0,0,5,0,0,0,2692,287,1266,1,136,20,1710,0,74,43,117,4576,280.9,2,81,1018
2015-11-03 10:00,57,0,0,0,57,518,514,513,0,512,519,110,1,0,0,6,0,0,0,2693,298,1301,20,136,20,1775,0,90,25,115,4640,280.8547468,2,82,1018
2015-11-03 11:00,56,0,0,0,56,518,514,513,0,512,520,111,26,26,9,18,0,0,0,2767,135,1231,8,136,20,1530,0,97,16,113,4466,280.35,2,100,1019
2015-11-03 12:00,56,0,0,0,56,516,513,512,0,512,519,114,22,22,9,54,0,0,0,2793,90,1090,0,136,20,1336,0,96,12,108,4293,280.6162573,2,100,1019
2015-11-03 13:00,56,0,0,0,56,516,514,512,0,511,519,113,31,32,19,180,0,0,0,2947,90,1005,0,136,17,1248,0,90,13,103,4354,283.95,1,100,1020
2015-11-03 14:00,56,0,0,0,56,517,514,512,0,511,519,113,50,50,36,198,0,0,0,3020,90,1117,0,136,17,1360,0,75,14,89,4525,284.3404928,1,96,1022
2015-11-03 15:00,56,0,0,0,56,517,514,512,0,511,519,114,101,101,86,198,0,0,0,3173,128,1195,0,136,6,1465,0,50,9,59,4753,288.97,3,76,1021
2015-11-03 16:00,56,0,0,0,56,517,515,510,0,511,519,115,134,135,153,197,0,0,0,3306,107,1112,0,136,19,1374,0,13,9,22,4758,289.1927223,3,74,1021
2015-11-04 9:00,57,0,0,0,57,517,512,512,0,511,518,113,0,0,0,0,0,0,0,2683,91,1014,0,136,20,1261,0,74,3,77,4078,282.1056648,6,87,1024
2015-11-04 10:00,57,0,0,0,57,517,512,512,0,511,518,112,0,0,0,0,0,0,0,2682,252,1178,0,136,20,1586,0,88,3,91,4416,281.39,7,100,1024
2015-11-04 11:00,57,0,0,0,57,516,512,509,0,511,518,112,0,0,0,0,0,0,0,2678,91,1055,0,136,20,1302,0,96,9,105,4142,281.3523742,6,99,1026
2015-11-04 12:00,57,0,0,0,57,516,511,512,0,510,518,111,0,0,0,0,0,0,0,2678,99,1046,0,136,20,1301,0,96,10,106,4142,280.5,3,93,1024
2015-11-04 13:00,57,0,0,0,57,517,511,512,0,510,516,112,0,0,0,0,0,0,0,2678,187,1278,0,136,20,1621,0,91,8,99,4455,280.5858716,3,93,1024
2015-11-04 14:00,57,0,0,0,57,516,511,512,0,511,518,112,0,0,0,0,0,0,0,2680,228,1261,0,136,20,1645,0,75,8,83,4465,284.16,6,93,1025
2015-11-04 15:00,57,0,0,0,57,516,511,512,0,511,519,114,0,0,0,0,0,0,0,2683,311,1252,0,136,20,1719,0,61,7,68,4527,284.4330859,6,91,1024
2015-11-04 16:00,57,0,0,0,57,516,510,511,0,511,518,114,0,0,0,0,0,0,0,2680,253,1144,0,136,20,1553,0,61,7,68,4358,286.96,4,81,1024
2015-11-05 9:00,57,0,0,0,57,517,511,512,0,511,516,112,0,0,0,0,0,0,0,2679,92,1021,0,136,20,1269,0,19,22,41,4046,282.6218619,1,93,1021
2015-11-05 10:00,56,0,0,0,56,517,510,512,0,511,518,111,0,0,0,0,0,0,0,2679,92,1105,0,136,20,1353,0,22,18,40,4128,282.64,1,94,1021
2015-11-05 11:00,55,0,0,0,55,516,509,513,0,511,516,112,0,0,0,0,0,0,0,2677,92,963,0,136,20,1211,0,53,20,73,4016,282.6404725,1,93,1023
2015-11-05 12:00,56,0,0,0,56,515,508,513,0,512,512,111,0,0,0,0,0,0,0,2671,93,963,0,136,20,1212,0,95,10,105,4044,283.14,1,94,1021
2015-11-05 13:00,56,0,0,0,56,516,509,513,0,511,512,111,0,0,0,0,0,0,0,2672,93,1008,0,136,20,1257,0,88,38,126,4111,283.3478964,1,94,1021
2015-11-05 14:00,56,0,0,0,56,516,508,512,0,511,512,112,0,0,0,0,0,0,0,2671,93,1004,0,135,20,1252,0,65,18,83,4062,285.78,1,100,1021
2015-11-05 15:00,57,0,0,0,57,515,508,512,0,510,511,113,0,0,0,0,0,0,0,2669,93,1002,0,135,20,1250,0,27,3,30,4006,286.0076984,1,99,1020
2015-11-05 16:00,57,0,0,0,57,516,509,512,0,511,512,114,0,0,0,0,0,0,0,2674,93,964,0,135,20,1212,0,6,9,15,3958,290.17,1,82,1020
2015-11-06 9:00,55,0,0,0,55,516,509,510,0,502,516,109,0,0,0,0,0,0,0,2662,94,951,0,134,20,1199,0,8,2,10,3926,287.4399175,4,99,1010
2015-11-06 10:00,55,0,0,0,55,514,507,507,0,500,514,111,0,0,0,0,0,0,0,2653,94,1013,0,97,20,1224,0,11,9,20,3952,288.15,3,87,1008
2015-11-06 11:00,55,0,0,0,55,513,505,508,0,507,514,111,0,0,0,0,0,0,0,2658,94,1037,0,134,20,1285,0,25,12,37,4035,288.1868363,3,86,1009
2015-11-06 12:00,53,0,0,0,53,512,504,508,0,506,514,114,0,0,0,0,0,0,0,2658,94,1018,0,134,20,1266,0,37,0,37,4014,289.39,3,100,1005
2015-11-06 13:00,52,0,0,0,52,509,502,505,0,504,512,116,0,0,0,0,0,0,0,2648,94,1060,0,134,20,1308,0,59,0,59,4067,289.4017435,3,100,1004
2015-11-06 14:00,53,0,0,0,53,512,504,505,0,504,512,116,0,0,0,0,0,0,0,2653,94,1025,0,134,20,1273,0,53,0,53,4032,289.58,7,100,1004
2015-11-06 15:00,54,0,0,0,54,514,506,507,0,505,514,117,0,0,0,0,0,0,0,2663,93,1040,0,134,20,1287,0,35,0,35,4039,289.6066944,7,99,1004
2015-11-06 16:00,55,0,0,0,55,513,506,507,0,506,514,117,0,0,0,0,0,0,0,2663,93,984,0,136,20,1233,0,8,63,71,4022,289.96,6,93,1005
2015-11-07 9:00,57,0,0,0,57,517,509,510,0,510,519,112,0,0,0,0,0,0,0,2677,92,1094,0,135,20,1341,0,45,0,45,4120,279.87,4,81,1017
2015-11-07 10:00,56,0,0,0,56,517,510,511,0,510,518,113,0,0,0,0,0,0,0,2679,92,1022,0,135,20,1269,0,55,1,56,4060,279.8279956,4,81,1017
2015-11-07 11:00,56,0,0,0,56,517,510,510,0,509,518,113,0,0,0,0,0,0,0,2677,92,1021,0,135,20,1268,0,56,13,69,4070,279.35,4,81,1018
2015-11-07 12:00,57,0,0,0,57,516,509,510,0,508,517,92,0,0,0,0,0,0,0,2652,92,1013,0,135,20,1260,0,48,1,49,4018,279.4188483,4,81,1018
2015-11-07 13:00,57,0,0,0,57,515,509,508,0,509,518,45,0,0,0,0,0,0,0,2604,92,993,0,135,20,1240,0,70,21,91,3992,280.35,3,81,1019
2015-11-07 14:00,57,0,0,0,57,516,509,511,0,510,518,103,0,0,0,0,0,0,0,2667,93,978,0,135,20,1226,0,34,96,130,4080,280.6979872,3,81,1021
2015-11-07 15:00,57,0,0,0,57,516,509,511,0,510,518,111,0,0,0,0,0,0,0,2675,86,1167,0,135,20,1408,0,51,115,166,4306,283.15,4,76,1019
2015-11-07 16:00,57,0,0,0,57,515,509,510,0,509,518,112,0,0,0,0,0,0,0,2673,118,1232,0,135,20,1505,0,11,121,132,4367,283.288209,4,73,1018
2015-11-08 9:00,57,0,0,0,57,518,511,513,0,511,519,54,0,0,0,0,0,0,0,2626,35,1047,0,135,20,1237,0,78,19,97,4017,275.62,3,80,1026
2015-11-08 10:00,57,0,0,0,57,518,511,512,0,511,519,54,0,0,0,0,0,0,0,2625,34,1119,0,134,20,1307,0,95,10,105,4094,275.529074,3,80,1026
2015-11-08 11:00,57,0,0,0,57,518,510,512,0,510,519,54,0,0,0,0,0,0,0,2623,82,1196,0,135,20,1433,0,98,0,98,4211,274.34,4,80,1027
2015-11-08 12:00,57,0,0,0,57,519,510,510,0,511,519,55,0,0,0,0,0,0,0,2624,40,1095,0,135,20,1290,0,83,10,93,4064,274.4926741,4,80,1027
2015-11-08 13:00,57,0,0,0,57,519,511,513,0,511,519,77,0,0,0,0,0,0,0,2650,40,1031,0,134,20,1225,0,87,32,119,4051,276.14,4,86,1029
2015-11-08 14:00,57,0,0,0,57,518,510,513,0,511,519,113,0,0,0,0,0,0,0,2684,41,1075,0,134,20,1270,0,80,55,135,4146,276.779114,3,87,1031
2015-11-08 15:00,57,0,0,0,57,517,510,512,0,510,518,114,0,0,0,0,0,0,0,2681,40,1157,0,134,20,1351,0,51,40,91,4180,280.34,5,61,1030
2015-11-08 16:00,56,0,0,0,56,517,509,509,0,510,518,114,0,0,0,0,0,0,0,2677,62,1117,0,134,20,1333,0,11,42,53,4119,280.5020141,4,60,1029
2015-11-09 9:00,57,0,0,0,57,517,511,514,0,511,520,114,1,0,0,0,0,0,0,2688,48,1246,0,135,0,1429,0,76,0,76,4250,273.3062283,1,98,1028
2015-11-09 10:00,57,0,0,0,57,517,511,514,0,512,519,114,14,24,0,0,0,0,0,2725,40,1166,0,135,0,1341,0,90,0,90,4213,272.85,1,80,1028
2015-11-09 11:00,57,0,0,0,57,518,512,514,0,512,517,114,9,33,7,0,0,0,0,2736,40,999,0,135,0,1174,0,96,0,96,4063,273.0759013,1,82,1030
2015-11-09 12:00,57,0,0,0,57,518,512,513,0,512,519,113,26,26,9,0,0,0,0,2748,40,1041,0,135,0,1216,0,98,0,98,4119,272.7,1,74,1028
2015-11-09 13:00,57,0,0,0,57,518,512,514,0,512,519,113,34,34,30,0,0,0,0,2786,77,1063,0,135,0,1275,0,94,0,94,4212,273.1331945,1,73,1028
2015-11-09 14:00,57,0,0,0,57,517,511,513,0,512,519,113,63,63,52,0,0,0,0,2863,95,1053,0,135,0,1283,0,78,0,78,4281,278.56,2,70,1029
2015-11-09 15:00,57,0,0,0,57,517,511,513,0,512,519,113,125,125,128,0,0,0,0,3063,95,1075,0,135,0,1305,0,49,0,49,4474,278.87437,2,70,1028
2015-11-09 16:00,57,0,0,0,57,517,511,513,0,512,519,113,132,131,151,0,0,0,0,3099,155,1046,0,135,0,1336,0,11,1,12,4504,282.57,1,75,1028
2015-11-10 9:00,57,12,0,0,69,519,501,514,0,512,520,113,0,0,0,10,0,0,0,2689,288,1140,0,135,0,1563,0,7,32,39,4360,275.0742376,6,80,1021
2015-11-10 10:00,57,26,0,0,83,519,501,514,0,512,518,112,0,0,0,11,0,0,0,2687,299,1239,0,135,0,1673,0,9,34,43,4486,275.84,5,75,1021
2015-11-10 11:00,57,26,0,4,87,519,501,514,0,512,520,112,48,48,0,18,0,0,0,2792,305,1249,0,135,0,1689,0,11,30,41,4609,276.0344289,4,77,1022
2015-11-10 12:00,57,26,0,20,103,519,501,514,0,512,520,113,95,95,75,19,0,0,0,2963,226,1187,0,135,0,1548,0,8,20,28,4642,275.93,5,81,1020
2015-11-10 13:00,57,49,0,45,151,519,506,513,0,511,519,112,132,131,149,24,0,0,0,3116,213,1192,0,135,0,1540,0,5,14,19,4826,276.1788604,5,80,1020
2015-11-10 14:00,57,114,0,71,242,518,511,513,0,511,519,113,133,132,148,53,0,0,0,3151,178,1187,0,135,0,1500,0,4,8,12,4905,279.15,4,75,1020
2015-11-10 15:00,57,129,0,76,262,518,511,513,0,511,519,113,134,134,152,148,0,0,0,3253,311,1201,0,135,0,1647,0,1,9,10,5172,279.2054105,4,75,1019
2015-11-10 16:00,57,130,0,76,263,518,511,513,0,511,513,112,151,151,165,203,0,0,0,3348,263,1210,0,135,0,1608,0,0,10,10,5229,281.56,7,81,1019
2015-11-11 9:00,57,0,0,0,57,518,511,513,0,511,519,112,0,0,0,0,0,0,0,2684,89,1274,0,135,0,1498,0,12,17,29,4268,281.63,1,93,1013
2015-11-11 10:00,57,0,0,0,57,519,510,513,0,511,519,112,0,0,0,0,0,0,0,2684,192,1053,0,135,0,1380,0,0,20,20,4141,281.6178637,1,93,1013
2015-11-11 11:00,57,0,0,0,57,518,510,513,0,511,519,112,0,0,0,0,0,0,0,2683,96,1001,0,135,0,1232,0,0,9,9,3981,281.4,2,100,1014
2015-11-11 12:00,57,0,0,0,57,518,511,513,0,511,519,112,56,56,5,0,0,0,0,2801,110,1059,0,135,0,1304,0,0,25,25,4187,281.4261664,2,100,1014
2015-11-11 13:00,57,0,0,0,57,519,511,513,0,511,519,112,92,92,55,0,0,0,0,2924,94,1056,0,134,0,1284,0,10,19,29,4294,281.75,2,100,1015
2015-11-11 14:00,57,0,0,0,57,519,512,513,0,511,518,111,133,133,147,0,0,0,0,3097,95,967,0,135,0,1197,0,69,15,84,4435,281.7631856,2,100,1016
2015-11-11 15:00,57,0,0,0,57,518,511,513,0,510,518,111,132,131,147,0,0,0,0,3091,94,1030,0,135,0,1259,0,39,23,62,4469,282.54,3,100,1015
2015-11-11 16:00,57,0,0,0,57,518,509,513,0,511,519,112,132,131,149,0,0,0,0,3094,94,936,0,135,0,1165,0,7,36,43,4359,282.6391668,3,99,1015
2015-11-12 9:00,57,0,0,0,57,516,508,512,0,509,516,112,0,0,0,0,0,0,0,2673,86,1054,0,135,0,1275,0,7,31,38,4043,279.87,4,93,1005
2015-11-12 10:00,57,0,0,0,57,516,508,511,0,509,517,111,0,0,0,0,0,0,0,2672,86,1034,0,135,0,1255,0,11,139,150,4134,279.9076665,4,92,1004
2015-11-12 11:00,56,0,0,0,56,516,507,511,0,508,517,110,0,0,0,0,0,0,0,2669,86,1050,0,135,0,1271,0,10,144,154,4150,280.35,5,81,1002
2015-11-12 12:00,57,0,0,0,57,516,506,511,0,509,517,111,0,0,0,0,0,0,0,2670,86,932,0,135,0,1153,0,2,84,86,3966,280.3920853,5,81,1001
2015-11-12 13:00,57,0,0,0,57,516,507,511,0,510,518,111,0,0,0,0,0,0,0,2673,86,925,0,134,0,1145,0,6,112,118,3993,280.95,3,93,999
2015-11-12 14:00,57,0,0,0,57,517,508,511,0,510,518,111,0,0,0,0,0,0,0,2675,85,922,0,134,0,1141,0,2,23,25,3898,281.0151098,3,93,1000
2015-11-12 15:00,57,0,0,0,57,515,507,505,0,506,515,111,0,0,0,0,0,0,0,2659,85,1011,0,134,0,1230,0,0,112,112,4058,282.17,4,93,997
2015-11-12 16:00,57,0,0,0,57,515,506,501,0,506,514,112,0,0,0,0,0,0,0,2654,84,1006,0,134,0,1224,0,0,69,69,4004,282.2945539,4,93,996
2015-11-13 9:00,57,0,0,0,57,518,510,510,0,508,517,113,0,0,0,0,0,0,0,2676,89,1004,0,134,0,1227,0,4,141,145,4105,281.66,12,76,998
2015-11-13 10:00,57,0,0,0,57,518,510,510,0,509,517,111,0,0,0,0,0,0,0,2675,88,961,0,134,0,1183,0,11,67,78,3993,281.6118369,12,75,998
2015-11-13 11:00,57,0,0,0,57,518,509,505,0,508,517,112,0,0,0,0,0,0,0,2669,88,928,0,134,0,1150,0,20,77,97,3973,280.65,10,70,999
2015-11-13 12:00,57,0,0,0,57,516,509,502,0,507,517,112,0,0,0,0,0,0,0,2663,294,1093,0,134,0,1521,0,17,2,19,4260,280.6442821,10,70,999
2015-11-13 13:00,57,0,0,0,57,517,510,505,0,508,517,111,0,0,0,0,0,0,0,2668,353,1228,0,134,0,1715,0,48,55,103,4543,280.56,11,70,1002
2015-11-13 14:00,57,0,0,0,57,517,510,505,0,508,516,111,0,0,0,0,0,0,0,2667,353,1249,0,134,0,1736,0,17,21,38,4498,280.4919654,11,72,1003
2015-11-13 15:00,57,0,0,0,57,517,510,511,0,509,517,112,0,0,0,0,0,0,0,2676,354,1254,0,134,0,1742,0,38,22,60,4535,279.76,10,70,1003
2015-11-13 16:00,57,0,0,0,57,517,510,512,0,508,517,112,0,0,0,0,0,0,0,2676,354,1235,0,134,0,1723,0,5,41,46,4502,279.8618602,10,71,1003
2015-11-14 9:00,0,0,0,0,0,517,511,512,0,509,517,56,24,24,0,0,0,0,0,2670,276,1127,0,135,0,1538,0,25,65,90,4298,274.39,8,64,1017
2015-11-14 10:00,0,0,0,0,0,517,510,511,0,510,519,56,33,33,0,0,0,0,0,2689,113,1098,0,134,0,1345,0,27,97,124,4158,274.64,5,64,1018
2015-11-14 11:00,0,0,0,0,0,518,511,511,0,510,519,56,48,49,21,0,0,0,0,2743,196,1133,0,134,0,1463,0,23,98,121,4327,274.88,5,64,1019
2015-11-14 12:00,0,0,0,0,0,518,511,510,0,510,519,49,94,94,63,0,0,0,0,2868,83,968,0,135,0,1186,0,25,75,100,4154,274.9283589,5,64,1019
2015-11-14 13:00,0,0,0,0,0,518,511,512,0,510,519,47,133,133,148,0,0,0,0,3031,84,945,0,134,0,1163,0,16,66,82,4276,275.56,4,64,1021
2015-11-14 14:00,0,0,0,0,0,518,511,512,0,509,519,58,132,132,150,0,0,0,0,3041,84,1057,0,134,0,1275,0,11,60,71,4387,275.7401796,4,67,1022
2015-11-14 15:00,0,0,0,0,0,518,512,512,0,510,518,58,132,131,151,0,0,0,0,3042,84,1078,0,135,1,1298,0,2,72,74,4414,276.75,6,60,1022
2015-11-14 16:00,0,0,0,0,0,518,512,512,0,510,518,69,132,131,151,0,0,0,0,3053,84,988,0,134,16,1222,0,0,67,67,4342,276.8275205,6,59,1022
2015-11-15 9:00,0,0,0,0,0,506,513,512,0,504,520,59,0,0,0,0,0,0,0,2614,126,1079,0,134,20,1359,0,69,53,122,4095,275.81,5,81,1021
2015-11-15 10:00,0,0,0,0,0,507,513,514,0,506,519,59,0,0,0,0,0,0,0,2618,86,1032,0,134,20,1272,0,87,54,141,4031,275.77,5,81,1021
2015-11-15 11:00,0,0,0,0,0,505,512,513,0,505,519,90,0,0,0,0,0,0,0,2644,82,945,0,133,20,1180,0,95,67,162,3986,275.32,3,86,1021
2015-11-15 12:00,0,0,0,0,0,506,512,513,0,505,519,60,0,0,0,0,0,0,0,2615,81,1060,0,133,20,1294,0,96,87,183,4092,276.56,2,75,1021
2015-11-15 13:00,0,0,0,0,0,506,512,510,0,505,518,57,0,0,0,0,0,0,0,2608,121,1027,0,133,20,1301,0,88,75,163,4072,276.56,2,75,1021
2015-11-15 14:00,0,0,0,0,0,506,512,513,0,506,519,57,0,0,0,0,0,0,0,2613,82,938,0,133,20,1173,0,71,96,167,3953,280.17,3,75,1022
2015-11-15 15:00,0,0,0,0,0,506,512,514,0,505,518,57,0,0,0,0,0,0,0,2612,81,990,0,133,20,1224,0,41,71,112,3948,280.18,3,75,1022
2015-11-15 16:00,0,0,0,0,0,506,511,514,0,511,518,58,0,0,0,0,0,0,0,2618,121,995,0,133,20,1269,0,7,76,83,3970,283.38,2,75,1021
2015-11-16 9:00,57,0,0,0,57,506,511,514,0,511,519,115,0,0,0,0,0,0,0,2676,84,946,0,133,20,1183,0,68,1,69,3985,275.36,3,100,1023
2015-11-16 10:00,57,0,0,0,57,506,510,512,0,512,519,98,0,0,0,0,0,0,0,2657,84,1099,0,132,20,1335,0,86,0,86,4135,276.12,2,100,1023
2015-11-16 11:00,57,0,0,0,57,506,510,514,0,512,519,58,0,0,4,0,0,0,0,2623,84,1102,0,128,20,1334,0,94,0,94,4108,274.87,3,100,1023
2015-11-16 12:00,57,0,0,0,57,506,511,515,0,512,519,58,46,46,4,0,0,0,0,2717,84,969,0,128,20,1201,0,94,0,94,4069,276.96,2,100,1024
2015-11-16 13:00,57,0,0,0,57,507,512,515,0,512,519,58,66,66,23,0,0,0,0,2778,84,896,0,128,20,1128,0,86,0,86,4049,277.3325212,2,98,1024
2015-11-16 14:00,57,0,0,0,57,506,512,515,0,512,520,57,121,121,66,0,0,0,0,2930,84,925,0,126,20,1155,0,71,0,71,4213,281.17,2,87,1025
2015-11-16 15:00,57,0,0,0,57,507,512,513,0,512,519,57,139,133,153,0,0,0,0,3045,84,1081,0,124,20,1309,0,39,0,39,4450,281.3377205,2,86,1025
2015-11-16 16:00,56,0,0,0,56,507,512,515,0,512,519,57,140,135,156,0,0,0,0,3053,137,1114,0,124,20,1395,0,7,2,9,4513,283.97,3,76,1025
2015-11-17 9:00,57,0,0,0,57,516,495,514,0,510,518,119,0,0,0,0,0,0,0,2672,89,917,0,0,20,1026,0,56,1,57,3812,276.11,7,81,1029
2015-11-17 10:00,57,0,0,0,57,515,493,512,0,509,516,119,0,0,0,0,0,0,0,2664,90,956,0,0,19,1065,0,65,1,66,3852,276.0354259,7,81,1029
2015-11-17 11:00,57,0,0,0,57,515,492,512,0,510,517,118,0,0,0,0,0,0,0,2664,89,948,0,1,16,1054,0,69,6,75,3850,275.13,8,86,1030
2015-11-17 12:00,57,0,0,0,57,516,492,513,0,510,517,119,0,0,0,0,0,0,0,2667,89,963,0,2,16,1070,0,65,4,69,3863,275.1624416,8,86,1030
2015-11-17 13:00,57,0,0,0,57,515,492,513,0,510,518,118,0,0,0,0,0,0,0,2666,110,957,0,33,16,1116,0,59,6,65,3904,275.54,9,86,1030
2015-11-17 14:00,57,0,0,0,57,516,492,513,0,510,518,118,0,0,0,0,0,0,0,2667,91,929,0,59,16,1095,0,53,16,69,3888,276.0249763,9,85,1031
2015-11-17 15:00,57,0,0,0,57,516,492,513,0,510,518,117,0,0,0,0,0,0,0,2666,89,1001,0,55,16,1161,0,23,20,43,3927,278.57,12,86,1030
2015-11-17 16:00,57,0,0,0,57,514,490,512,0,508,517,117,0,0,0,0,0,0,0,2658,134,913,0,55,17,1119,0,0,30,30,3864,278.57,12,86,1030
2015-11-18 9:00,57,0,0,0,57,517,509,513,0,511,518,118,0,0,0,0,0,0,0,2686,91,1022,0,54,20,1187,0,16,2,18,3948,281.65,6,81,1022
2015-11-18 10:00,57,0,0,0,57,517,509,513,0,511,518,118,0,0,0,0,0,0,0,2686,91,963,0,54,20,1128,0,40,1,41,3912,281.6495554,6,81,1021
2015-11-18 11:00,57,0,0,0,57,517,508,512,0,510,518,118,0,0,0,0,0,0,0,2683,91,961,0,54,19,1125,0,58,17,75,3940,281.64,5,87,1021
2015-11-18 12:00,57,0,0,0,57,516,508,512,0,510,518,118,0,0,0,0,0,0,0,2682,91,1090,0,55,19,1255,0,54,10,64,4058,281.6852192,5,87,1021
2015-11-18 13:00,57,0,0,0,57,516,507,512,0,510,518,117,0,0,0,0,0,0,0,2680,90,1006,0,54,19,1169,0,59,88,147,4053,282.772445,4,83,1028
2015-11-18 14:00,57,0,0,0,57,516,507,513,0,511,519,117,0,0,0,0,0,0,0,2683,91,1048,0,54,20,1213,0,36,87,123,4076,282.78,5,87,1021
2015-11-18 15:00,57,0,0,0,57,516,507,512,0,508,518,116,0,0,0,0,0,0,0,2677,91,1003,0,54,20,1168,0,12,99,111,4013,284.97,4,76,1021
2015-11-18 16:00,57,0,0,0,57,516,508,513,0,511,518,117,0,0,0,0,0,0,0,2683,144,1023,0,54,20,1241,0,2,105,107,4088,285.0100406,4,76,1020
