2017-01-07 14:00,57,27,0,15,513,0,507,514,0,523,27,0,15,61,66,10,0,0,0,0,159,1168,72,29,29,75,3867,78,1027,259.13
2017-01-07 15:00,57,46,0,44,512,0,507,514,0,523,46,0,44,110,110,83,0,0,0,0,140,1062,72,25,36,67,3998,78,1028,260.72
2017-01-07 16:00,57,117,0,72,513,0,507,512,0,523,117,0,72,135,136,142,0,0,0,0,146,1070,72,22,5,63,4281,72,1028,262.94
2017-01-08 9:00,57,0,0,0,513,0,505,514,0,523,0,0,0,13,1,9,0,0,0,0,142,986,69,36,13,96,3477,67,1022,263.4
2017-01-08 10:00,57,0,0,0,513,0,507,515,0,524,0,0,0,56,56,10,2,0,0,0,141,1017,66,33,34,123,3654,78,1022,263.6
2017-01-08 11:00,57,7,0,9,512,0,507,514,0,524,7,0,9,103,103,80,3,0,0,0,140,980,65,31,72,130,3853,78,1023,263.44
2017-01-08 12:00,56,46,0,33,513,0,507,514,0,523,46,0,33,137,137,143,17,0,0,0,141,975,66,32,87,105,4111,52,1025,263.14
2017-01-08 13:00,56,113,0,71,513,0,507,514,0,522,113,0,71,135,135,142,19,0,0,0,141,998,69,32,84,97,4332,85,1024,262.97
2017-01-08 14:00,56,113,0,72,513,0,507,514,0,524,113,0,72,135,135,143,64,0,0,0,141,1040,72,32,74,85,4405,72,1026,262.81
2017-01-08 15:00,57,113,0,72,513,0,507,515,0,524,113,0,72,134,134,142,156,0,0,0,158,1157,72,29,36,59,4563,72,1026,262.79
2017-01-08 16:00,56,127,0,77,513,0,507,515,0,524,127,0,77,164,164,161,206,0,0,0,235,1313,71,15,8,33,4893,61,1028,262.96
2017-01-09 9:00,56,22,0,17,513,0,508,515,0,523,22,0,17,135,134,147,0,0,0,0,141,1208,66,36,9,144,4213,62,1034,264.37
2017-01-09 10:00,56,0,0,0,512,0,507,515,0,524,0,0,0,133,132,144,0,0,0,0,138,1005,68,36,12,142,3924,61,1033,265.14
2017-01-09 11:00,57,0,0,0,513,0,503,515,0,524,0,0,0,133,132,144,0,0,0,0,137,980,72,37,28,143,3918,67,1033,265.1
2017-01-09 12:00,57,0,0,0,513,0,501,516,0,524,0,0,0,37,37,19,0,0,0,0,137,1111,73,36,50,142,3753,67,1032,265.86
2017-01-09 13:00,57,0,0,4,513,0,501,516,0,524,0,0,4,0,2,6,0,0,0,0,161,1186,73,36,58,142,3783,67,1032,266.11
2017-01-09 14:00,57,35,0,16,513,0,503,516,0,524,35,0,16,56,56,10,0,0,0,0,301,1361,73,35,25,142,4274,67,1031,266.68
