Datetime,WHITBYCGS,PORTLANDS-G1,PORTLANDS-G2,PORTLANDS-G3,PICKERINGA-G1,PICKERINGA-G4,PICKERINGB-G5,PICKERINGB-G6,PICKERINGB-G7,PICKERINGB-G8,TADOUGLAS,HALTONHILLS-LT_G1,HALTONHILLS-LT_G2,HALTONHILLS-LT_G3,THOROLDCGS,GTAA-G1,GTAA-G2,GTAA-G3,BECK1,BECK2,BECK2 PGS,DECEWFALLS,DECEWND1,GRAND VALLEY 3,GRANDSF,GRANDWF,Sum_Consumption,Temperature,WindSpeed,Humidity,Pressure
2015-04-26 17:00,55,0,0,0,512,518,0,516,512,516,110,0,0,0,0,0,0,0,94,1024,0,136,21,0,6,4,4024,281.2503333,2,68,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-26 18:00,55,0,0,0,511,518,0,516,512,515,109,0,0,0,0,0,0,0,96,1160,0,136,21,0,1,0,4150,281.2755,3,67,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-26 19:00,56,0,0,0,511,518,0,513,510,515,107,0,0,0,0,0,0,0,250,1236,0,136,21,0,0,6,4379,282.132,3,65,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-26 20:00,55,0,0,0,511,518,0,516,512,515,107,0,0,0,0,0,0,0,238,1196,0,135,21,0,0,24,4348,282.365,4,63,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-26 21:00,55,0,0,0,511,517,0,516,512,515,107,0,0,0,0,0,0,0,82,1071,0,136,21,0,0,33,4076,281.147,4,66,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-26 22:00,55,0,0,0,512,518,0,516,512,515,107,0,0,0,0,0,0,0,97,1055,0,136,21,0,0,41,4085,281.8636667,4,63,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-26 23:00,55,0,0,0,511,518,0,516,512,513,107,0,0,0,0,0,0,0,91,1094,0,136,21,0,0,25,4099,281.1293333,5,64,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27 8:00,57,0,112,72,511,518,0,516,512,515,109,0,0,0,0,1,1,0,91,1102,7,136,21,0,8,40,4329,277.1626667,4,81,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27 17:00,57,0,0,0,511,518,0,516,512,519,109,131,131,143,0,0,0,0,91,1003,3,135,21,0,6,6,4412,281.212,3,69,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27 18:00,57,0,0,0,511,517,0,516,512,519,109,131,131,142,0,0,0,0,91,1033,0,135,21,0,1,7,4433,281.4965,4,67,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27 19:00,57,0,0,0,511,517,0,514,510,519,108,131,131,142,0,0,0,0,91,1090,0,135,21,0,0,14,4491,281.8656667,4,66,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27 20:00,57,0,0,0,511,517,0,516,511,519,106,131,131,146,0,0,0,0,90,995,0,135,21,0,0,34,4420,282.1713333,4,64,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27 21:00,57,0,0,0,511,517,0,516,512,519,104,33,33,24,0,0,0,0,91,1114,0,129,21,0,0,65,4246,281.761,4,66,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27 22:00,55,0,0,0,511,517,0,515,511,519,105,0,0,0,0,0,0,0,238,1125,0,127,21,0,0,64,4308,282.3053333,4,63,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27 23:00,55,0,0,0,512,517,0,516,512,519,107,0,0,0,0,0,0,0,107,1041,0,127,21,0,0,52,4086,282.1336667,4,63,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28 8:00,57,0,0,0,512,517,0,516,512,519,109,131,132,146,0,0,0,0,84,974,0,114,20,0,54,1,4398,278.504,4,81,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28 17:00,54,0,0,0,512,517,0,516,512,519,108,131,131,147,0,0,0,0,138,1115,14,128,21,0,12,48,4623,285.565,4,67,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28 18:00,55,0,0,0,511,517,0,516,511,519,109,131,131,149,0,0,0,0,108,1139,22,128,21,0,3,24,4594,283.4715,3,70,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28 19:00,56,0,0,0,511,516,0,514,511,519,110,131,131,148,0,0,0,0,120,1115,24,129,21,0,0,8,4564,285.8774444,4,65,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28 20:00,57,0,0,0,512,517,0,516,512,519,109,131,131,148,0,0,0,0,192,1064,33,129,21,0,0,9,4600,285.3908889,4,65,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28 21:00,53,0,0,0,5,517,0,516,511,519,109,138,138,151,0,0,0,0,273,1131,37,128,21,0,0,24,4271,284.9043333,4,65,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28 22:00,0,0,0,0,0,517,0,514,512,519,108,133,133,149,0,0,0,0,171,1057,21,128,21,0,0,48,4031,284.4177778,4,65,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28 23:00,0,0,0,0,0,517,0,517,512,519,108,33,33,21,0,0,0,0,89,992,3,128,21,0,0,46,3539,283.9312222,4,65,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29 8:00,0,0,0,0,0,517,0,516,512,519,107,133,132,143,0,0,0,0,239,1135,4,135,21,0,61,0,4174,279.571,4,73,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29 17:00,0,171,170,188,0,517,0,517,510,519,109,0,0,0,0,0,0,0,94,1093,0,135,21,0,23,31,4098,286.5983333,1,67,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29 18:00,0,171,171,214,0,517,0,517,511,519,109,0,0,0,0,0,0,0,154,1142,2,135,21,0,4,32,4219,286.2895,1,66,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29 19:00,0,172,171,225,0,516,0,517,511,519,110,0,0,0,0,0,0,0,300,1174,4,135,21,0,0,18,4393,287.5413333,1,65,1021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29 20:00,0,172,171,227,0,517,0,517,512,519,110,0,0,0,0,0,0,0,82,987,0,135,21,0,0,24,3994,287.6226667,1,64,1020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29 21:00,0,167,166,223,0,517,0,515,512,519,110,0,0,0,0,0,0,0,80,1022,0,135,21,0,0,62,4049,286.4985,1,66,1021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29 22:00,0,12,13,23,0,517,0,517,510,519,108,0,0,0,0,0,0,0,159,1119,0,135,21,0,0,49,3702,286.9816667,1,64,1020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29 23:00,0,0,0,0,0,517,0,516,511,519,109,0,0,0,0,0,0,0,94,1077,0,135,21,0,0,51,3550,286.2593333,1,65,1020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30 8:00,0,0,0,0,0,516,0,517,512,520,110,132,131,143,0,0,0,0,94,999,7,134,21,0,20,4,3860,279.5166667,1,75,1020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30 17:00,0,0,115,73,0,517,0,516,511,520,109,0,0,0,0,0,0,0,106,1104,1,135,21,0,22,19,3769,286.638,2,67,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30 18:00,0,0,13,11,0,516,0,516,511,520,109,0,0,0,0,0,0,0,276,1131,3,135,21,0,4,22,3788,285.893,2,67,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30 19:00,0,0,0,0,0,515,0,516,509,520,108,0,0,0,0,0,0,0,115,1237,0,135,21,0,0,22,3698,286.9093333,2,66,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30 20:00,0,0,0,0,0,516,0,515,511,520,107,0,0,0,0,0,0,0,163,1125,0,135,21,0,0,35,3648,286.6046667,2,66,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30 21:00,0,0,0,0,0,516,0,515,511,518,107,0,0,0,0,0,0,0,54,1020,0,135,21,0,0,53,3450,285.718,1,67,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30 22:00,0,0,0,0,0,516,0,516,511,519,108,0,0,0,0,0,0,0,129,1135,0,135,21,0,0,55,3645,285.6073333,2,67,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30 23:00,0,0,0,0,0,516,0,516,511,520,109,0,0,0,0,0,0,0,79,1162,0,135,21,0,0,23,3592,284.9146667,1,68,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01 8:00,56,0,0,0,0,516,0,517,511,521,112,134,0,67,0,0,0,0,38,1381,16,135,21,0,33,4,4062,280.2243333,1,83,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01 17:00,57,0,0,0,0,516,0,516,510,520,112,0,0,0,0,0,0,0,90,980,0,135,21,0,18,38,3513,287.505,1,61,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01 18:00,57,0,0,0,0,515,0,517,511,520,113,0,0,0,0,0,0,0,91,1117,0,135,21,0,3,50,3650,287.5615,1,61,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01 19:00,56,0,0,0,0,516,0,517,511,520,114,0,0,0,0,0,0,0,129,1249,1,135,21,0,0,54,3823,287.784,2,58,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01 20:00,56,0,0,0,0,516,0,515,509,520,115,0,0,0,0,0,0,0,304,1335,8,135,21,0,0,33,4067,287.882,2,57,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01 21:00,57,0,0,0,0,515,0,516,510,520,115,0,0,0,0,0,0,0,211,1288,2,135,21,0,0,23,3913,287.379,2,57,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01 22:00,57,0,0,0,0,515,0,516,510,520,110,0,0,0,0,0,0,0,164,1325,0,135,21,0,0,9,3882,287.6773333,2,56,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01 23:00,57,0,0,0,0,516,0,515,511,520,102,0,0,0,0,0,0,0,89,1032,0,135,21,0,0,6,3504,287.3746667,2,56,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-02 8:00,57,0,0,0,0,515,0,515,510,521,55,0,0,0,0,0,0,0,157,1398,37,135,21,0,64,0,3985,280.7653333,3,66,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-02 17:00,55,0,0,0,0,515,0,516,510,520,102,0,0,0,0,0,0,0,77,1099,0,135,21,0,25,52,3627,289.2846667,2,58,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-02 18:00,56,0,0,0,0,515,0,516,510,520,102,0,0,0,0,0,0,0,91,1048,0,135,21,0,4,65,3583,289.0295,2,55,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-02 19:00,57,0,0,0,0,515,0,515,509,520,102,0,0,0,0,0,0,0,205,1157,0,135,21,0,0,61,3797,290.1256667,2,54,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-02 20:00,56,0,0,0,0,515,0,515,508,520,102,0,0,0,0,0,0,0,206,1246,0,134,21,0,0,50,3873,290.2083333,3,52,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-02 21:00,57,0,0,0,0,515,0,515,510,520,103,0,0,0,0,0,0,0,256,1250,0,135,21,0,0,39,3921,289.1755,2,54,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-02 22:00,57,0,0,0,0,515,0,515,510,519,103,0,0,0,0,0,0,0,78,995,0,135,21,0,0,44,3492,289.63,3,51,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-02 23:00,56,0,0,0,0,516,0,513,510,519,103,0,0,0,0,0,0,0,52,1008,0,135,21,0,0,39,3472,288.969,2,51,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-03 8:00,57,0,0,0,0,510,0,509,510,521,101,0,0,0,0,0,0,0,49,1162,0,135,20,0,63,26,3663,281.1433333,1,72,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-03 17:00,57,0,0,0,0,502,0,509,510,520,99,0,0,0,0,0,0,0,103,1417,21,135,17,0,24,69,3983,291.687,3,52,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-03 18:00,57,0,0,0,0,502,0,509,510,520,100,0,0,0,0,0,0,0,47,1250,0,136,19,0,4,56,3710,291.144,3,51,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-03 19:00,57,0,0,0,0,502,0,513,510,518,101,0,0,0,0,0,0,0,135,1268,0,136,20,0,0,41,3801,292.609,4,48,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-03 20:00,57,0,0,0,0,503,0,515,508,517,101,0,0,0,0,0,0,0,103,1116,0,136,20,0,0,25,3601,292.568,4,47,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-03 21:00,56,0,0,0,0,502,0,513,510,510,102,0,0,0,0,0,0,0,159,1089,0,136,20,0,0,37,3634,291.5065,4,48,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-03 22:00,57,0,0,0,0,503,0,515,503,511,101,0,0,0,0,0,0,0,91,1012,0,136,20,0,0,56,3505,291.8056667,4,46,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-03 23:00,57,0,0,0,0,502,0,515,502,520,101,0,0,0,0,0,0,0,90,896,0,136,20,0,0,81,3420,291.0843333,4,46,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04 8:00,57,0,0,0,0,509,0,516,504,522,114,0,0,0,0,0,0,0,85,1006,0,130,20,0,56,107,3626,283.8436667,2,54,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04 17:00,53,0,0,0,0,512,0,515,509,520,114,0,0,0,0,0,0,0,94,961,0,136,20,0,11,101,3546,292.1933333,5,50,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04 18:00,53,0,0,0,0,512,0,515,509,520,114,0,0,0,0,0,0,0,95,1106,0,135,20,0,4,94,3677,290.888,5,54,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04 19:00,53,0,0,0,0,512,0,515,507,520,114,0,0,0,0,0,0,0,147,1328,0,135,20,0,0,68,3919,292.4786667,6,51,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04 20:00,53,0,0,0,0,511,0,515,509,518,115,0,0,0,0,0,0,0,155,1227,0,135,20,0,0,40,3798,291.8973333,6,53,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04 21:00,54,0,0,0,0,513,0,516,510,520,116,0,0,0,0,0,0,0,184,1272,0,135,20,0,0,21,3861,291.5495,4,55,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04 22:00,56,0,0,0,0,513,0,514,508,521,116,0,0,0,0,0,0,0,346,1382,0,136,20,0,0,16,4128,290.8903333,6,57,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04 23:00,57,0,0,0,0,514,0,516,510,521,105,0,0,0,0,0,0,0,274,1367,0,135,20,0,0,20,4039,290.4646667,4,59,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05 8:00,57,0,0,0,0,514,0,516,510,521,116,133,132,153,195,0,0,0,94,982,0,135,20,0,49,0,4127,281.4833333,3,62,1037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05 17:00,56,0,0,0,0,512,0,516,510,521,115,0,0,0,198,33,34,1,99,1341,14,135,20,0,6,9,4120,287.23,2,68,1040
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05 18:00,57,0,0,0,0,513,0,515,510,521,116,0,0,0,195,33,35,14,90,1130,1,135,20,0,2,1,3888,287.0325,2,67,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05 19:00,57,0,0,0,0,513,0,515,510,519,116,0,0,0,196,33,35,20,90,1396,6,135,20,0,0,0,4161,287.377,2,66,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05 20:00,57,0,0,0,0,513,0,515,507,520,116,0,0,0,199,34,35,20,150,1252,26,135,20,0,0,0,4099,287.315,2,65,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05 21:00,57,0,0,0,0,513,0,515,509,520,117,0,0,0,197,33,36,20,118,1299,9,134,20,0,0,0,4097,286.406,1,67,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05 22:00,57,0,0,0,0,513,0,515,507,521,115,0,0,0,197,22,23,11,149,1373,0,134,20,0,0,0,4157,286.6263333,1,65,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05 23:00,57,0,0,0,0,513,0,515,509,520,106,0,0,0,93,0,0,0,42,1057,0,135,20,0,0,0,3567,285.9996667,1,66,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06 8:00,57,0,0,0,0,513,0,516,509,521,114,131,130,148,0,0,0,0,89,1286,10,134,20,0,47,18,4243,279.047,1,82,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06 17:00,54,0,157,93,0,513,0,515,510,520,110,0,0,0,0,16,27,1,115,1339,2,135,20,0,24,15,4166,288.8203333,2,53,1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06 18:00,55,0,125,77,0,512,0,515,509,520,111,0,0,0,0,32,35,1,192,1347,4,135,20,0,4,21,4215,288.732,2,54,1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06 19:00,55,0,115,76,0,512,0,515,510,520,113,0,0,0,0,34,35,16,142,1322,2,94,20,0,0,22,4103,289.357,2,50,1037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06 20:00,56,0,124,76,0,514,0,515,510,520,115,0,0,0,0,35,34,20,108,1069,2,63,20,0,0,51,3832,289.447,2,49,1037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06 21:00,57,0,119,74,0,513,0,515,510,520,115,0,0,0,0,34,36,20,112,1031,0,109,20,0,0,53,3838,288.1785,2,53,1037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06 22:00,57,0,14,11,0,513,0,515,509,520,114,0,0,0,0,33,36,20,294,1338,0,133,20,0,0,37,4164,288.7213333,2,52,1036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06 23:00,57,0,0,0,0,513,0,515,507,520,106,0,0,0,0,22,23,13,299,1317,0,133,20,0,0,22,4067,287.9056667,1,54,1036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07 8:00,57,0,39,22,0,515,0,515,508,520,112,131,131,146,18,0,0,0,89,1166,2,135,20,0,63,0,4189,279.3793333,1,71,1035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07 17:00,55,128,127,160,0,514,0,514,506,519,109,134,133,157,237,0,0,0,89,1314,4,135,20,0,24,2,4881,290.4066667,1,61,1034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07 18:00,56,120,119,157,0,513,0,514,508,519,110,134,135,157,207,0,0,0,187,1272,0,135,20,0,5,5,4873,290.121,1,61,1034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07 19:00,57,124,124,156,0,514,0,514,508,517,110,133,133,156,198,0,0,0,94,1270,0,135,20,0,0,5,4768,291.0273333,1,62,1033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07 20:00,57,119,119,156,0,514,0,514,509,519,111,132,132,156,158,0,0,0,120,1166,4,135,20,0,0,7,4648,291.0396667,1,62,1033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07 21:00,57,90,90,126,0,505,0,515,509,519,112,34,34,25,0,0,0,0,193,1198,3,135,20,0,0,17,4182,289.2005,1,66,1033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07 22:00,56,0,0,0,0,502,0,515,509,519,112,0,0,0,0,0,0,0,149,1085,0,135,20,0,0,17,3619,289.83,1,64,1032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07 23:00,57,0,0,0,0,503,0,515,507,520,106,0,0,0,0,0,0,0,89,936,0,135,20,0,0,5,3393,288.608,1,67,1032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08 8:00,57,0,0,0,0,502,0,513,509,519,113,167,167,195,0,0,0,0,290,1398,71,135,20,0,50,8,4714,281.0506667,0,91,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08 17:00,52,171,157,203,0,496,0,513,508,518,108,145,145,159,0,0,0,0,90,1269,2,135,16,0,21,6,4714,293.6083333,2,59,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08 18:00,52,135,134,169,0,496,0,513,508,518,109,136,136,156,0,0,0,0,184,1277,0,135,16,0,4,10,4688,293.5075,2,59,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08 19:00,53,138,138,166,0,496,0,513,509,518,110,150,150,164,0,0,0,0,251,1370,0,129,16,0,0,7,4878,295.0166667,3,56,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08 20:00,53,117,116,157,0,496,0,511,508,518,110,137,136,159,0,0,0,0,104,1067,0,135,16,0,0,6,4346,295.3183333,3,55,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08 21:00,53,113,113,151,0,496,0,512,508,518,111,44,44,29,0,0,0,0,91,1037,0,135,16,0,0,3,3974,294.299,3,54,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08 22:00,53,23,23,38,0,496,0,512,508,518,111,0,0,0,0,0,0,0,336,1182,0,136,16,0,0,1,3953,295.041,3,53,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08 23:00,54,0,0,0,0,497,0,513,506,518,61,0,0,0,0,0,0,0,235,1291,0,135,16,0,0,1,3827,294.462,3,52,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-09 8:00,53,0,0,0,0,497,0,514,503,517,55,0,0,0,0,0,0,0,298,1416,53,134,16,0,0,31,4087,284.8126667,0,82,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-09 17:00,52,0,0,0,0,496,0,513,502,518,55,163,164,176,0,0,0,0,133,1324,26,134,16,0,8,18,4298,293.055,3,59,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-09 18:00,52,0,0,0,0,496,0,513,501,517,55,133,132,147,0,0,0,0,93,1002,1,133,16,0,4,53,3848,293.468,3,58,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-09 19:00,53,0,0,0,0,496,0,512,505,518,54,133,132,150,0,0,0,0,94,1158,0,134,16,0,0,59,4014,294.1876667,3,58,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-09 20:00,53,0,0,0,0,497,0,512,508,518,55,135,134,155,0,0,0,0,211,1274,0,134,16,0,0,75,4277,294.6773333,3,57,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-09 21:00,54,0,0,0,0,497,0,511,509,516,55,36,36,19,0,0,0,0,340,1375,0,134,16,0,0,42,4140,293.5665,3,57,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-09 22:00,52,0,0,0,0,497,0,513,509,518,56,0,0,0,0,0,0,0,132,1191,0,134,16,0,0,53,3671,294.5896667,3,56,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-09 23:00,51,0,0,0,0,497,0,514,510,518,56,0,0,0,0,0,0,0,283,1424,0,134,16,0,0,11,4014,294.0123333,3,56,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-10 8:00,53,0,0,0,0,498,0,514,511,519,57,0,0,0,8,1,1,0,78,1223,12,134,16,0,45,8,3678,287.0936667,1,91,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-10 17:00,56,137,137,164,0,497,0,514,510,519,56,134,133,157,201,0,0,0,147,1378,27,137,16,0,20,9,4949,291.4713333,0,81,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-10 18:00,55,126,126,160,0,497,0,514,511,520,57,134,133,157,199,0,0,0,112,1348,13,137,16,0,3,45,4863,290.9515,0,81,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-10 19:00,54,113,113,152,0,497,0,514,510,519,56,133,132,156,196,0,0,0,84,1420,6,137,16,0,0,45,4853,292.1883333,0,78,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-10 20:00,54,113,113,152,0,496,0,512,509,519,56,133,132,156,197,0,0,0,155,1170,0,136,16,0,0,24,4643,292.1076667,1,77,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-10 21:00,54,113,113,152,0,497,0,514,510,520,56,35,35,18,196,0,0,0,166,1306,0,136,16,0,0,6,4443,291.009,1,82,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-10 22:00,54,120,120,156,0,497,0,514,511,518,56,0,0,0,165,0,0,0,200,1236,0,136,16,0,0,6,4305,291.2676667,1,79,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-10 23:00,55,12,13,24,0,497,0,513,509,520,57,0,0,0,1,0,0,0,90,981,0,136,16,0,0,7,3431,290.5083333,1,82,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11 8:00,57,0,0,0,0,508,0,513,509,518,114,132,132,155,0,0,0,0,332,981,1,136,16,0,59,0,4163,285.669,3,88,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11 17:00,57,0,0,0,0,509,0,512,508,519,111,161,32,115,0,0,0,0,301,1119,0,137,16,0,20,4,4121,289.4676667,2,77,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11 18:00,56,0,0,0,0,508,0,514,509,519,111,58,0,23,0,0,0,0,104,1000,0,137,16,0,1,4,3560,289.863,2,78,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11 19:00,56,0,0,0,0,508,0,514,509,519,111,0,0,0,0,0,0,0,67,996,0,137,16,0,0,76,3509,290.2996667,1,75,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
