Datetime,WHITBYCGS,PORTLANDS-G1,PORTLANDS-G2,PORTLANDS-G3,Sum_Nuclaer,PICKERINGA-G1,PICKERINGA-G4,PICKERINGB-G5,PICKERINGB-G6,PICKERINGB-G7,PICKERINGB-G8,TADOUGLAS,HALTONHILLS-LT_G1,HALTONHILLS-LT_G2,HALTONHILLS-LT_G3,THOROLDCGS,GTAA-G1,GTAA-G2,GTAA-G3,Sum_Gad_Fired,BECK1,BECK2,BECK2 PGS,DECEWFALLS,DECEWND1,Sum_Hydro,GRAND VALLEY 3,GRANDSF,GRANDWF,Sum_Wind,Sum_Consumption,Temperature,WindSpeed,Humidity,Pressure
2016-04-09 20:00,57,0,0,0,57,479,0,510,517,511,0,114,151,151,155,0,0,0,0,2588,155,1016,0,137,0,1308,11,0,59,70,4023,272.71,7,63,1017
2016-04-09 21:00,57,0,0,0,57,479,0,510,519,512,0,114,133,133,143,0,0,0,0,2543,144,973,0,137,0,1254,6,0,42,48,3902,272.66,6,39,1019
2016-04-09 22:00,57,0,0,0,57,479,0,507,519,511,0,114,34,35,17,0,0,0,0,2216,194,1186,0,137,0,1517,5,0,30,35,3825,272.512276,6,39,1019
2016-04-09 23:00,57,0,0,0,57,479,0,510,519,511,0,114,0,0,0,0,0,0,0,2133,143,1078,0,136,0,1357,4,0,17,21,3568,270.66,6,46,1021
2016-04-10 8:00,57,0,0,0,57,478,0,510,517,512,0,114,0,0,0,0,0,0,0,2131,165,1056,0,137,0,1358,1,35,1,37,3583,266.4188009,3,69,1027
2016-04-10 17:00,56,0,0,0,56,491,0,510,520,513,0,113,0,0,0,0,0,0,0,2147,197,1197,0,136,0,1530,24,0,0,24,3757,271.98,3,63,1026
2016-04-10 18:00,56,0,0,0,56,491,0,510,520,513,0,113,0,0,0,0,0,0,0,2147,254,1256,0,137,0,1647,19,0,0,19,3869,272.0102028,3,62,1025
2016-04-10 19:00,56,0,0,0,56,491,0,510,519,512,0,113,0,0,0,0,0,0,0,2145,247,1164,0,136,0,1547,23,0,0,23,3771,272.32,3,54,1024
2016-04-10 20:00,57,0,0,0,57,492,0,510,517,513,0,113,0,0,0,0,0,0,0,2145,154,1030,0,136,0,1320,25,0,0,25,3547,272.3858409,3,55,1025
2016-04-10 21:00,57,0,0,0,57,492,0,510,520,513,0,112,0,0,0,0,0,0,0,2147,142,1086,0,136,0,1364,13,0,0,13,3581,272.72,5,71,1021
2016-04-10 22:00,57,0,0,0,57,491,0,507,519,513,0,112,0,0,0,0,0,0,0,2142,143,999,0,136,0,1278,0,0,0,0,3477,272.6393528,5,72,1020
2016-04-10 23:00,57,0,0,0,57,489,0,509,519,512,0,112,0,0,0,0,0,0,0,2141,143,969,0,136,0,1248,0,0,0,0,3446,271.8,5,92,1020
2016-04-11 8:00,57,0,0,0,57,490,0,509,519,512,0,109,0,0,0,0,0,0,0,2139,220,1123,0,136,0,1479,27,0,0,27,3702,275.0436321,4,98,1012
2016-04-11 17:00,56,0,0,0,56,491,0,509,519,511,0,110,131,132,146,0,0,0,0,2549,140,947,0,136,0,1223,13,0,0,13,3841,281.51,1,100,1008
2016-04-11 18:00,57,0,0,0,57,491,0,509,519,511,0,110,132,132,148,0,0,0,0,2552,140,993,0,137,0,1270,22,0,0,22,3901,282.39,1,100,1008
2016-04-11 19:00,57,0,0,0,57,490,0,510,519,511,0,110,132,132,148,0,0,0,0,2552,140,1007,0,137,0,1284,29,0,0,29,3922,282.4962174,1,98,1007
2016-04-11 20:00,56,0,0,0,56,491,0,507,519,511,0,110,132,132,147,0,0,0,0,2549,140,977,0,136,0,1253,25,0,0,25,3883,283.51,5,81,1007
2016-04-11 21:00,56,0,0,0,56,489,0,509,517,511,0,109,32,32,21,0,0,0,0,2220,140,1010,0,136,0,1286,15,0,0,15,3577,283.4516112,4,81,1007
2016-04-11 22:00,57,0,0,0,57,490,0,509,519,511,0,109,0,0,0,0,0,0,0,2138,140,992,0,136,0,1268,12,0,0,12,3475,282.73,2,93,1008
2016-04-11 23:00,57,0,0,0,57,490,0,509,519,511,0,110,0,0,0,0,0,0,0,2139,141,964,0,137,0,1242,15,0,0,15,3453,282.5334134,2,91,1010
2016-04-12 8:00,57,0,0,0,57,490,0,509,518,511,0,110,0,0,0,8,0,0,0,2146,141,977,0,136,0,1254,32,0,0,32,3489,273.49,6,80,1015
2016-04-12 17:00,56,0,0,0,56,486,0,510,520,511,0,112,133,132,146,198,0,0,0,2748,140,991,0,135,10,1276,30,0,0,30,4110,278.45,9,56,1022
2016-04-12 18:00,57,0,0,0,57,485,0,510,519,511,0,111,133,132,145,198,0,0,0,2744,139,1090,0,135,10,1374,23,0,0,23,4198,279.16,7,52,1022
2016-04-12 19:00,57,0,0,0,57,483,0,510,520,511,0,111,162,161,168,216,0,0,0,2842,210,1194,0,136,10,1550,9,0,0,9,4458,279.36,6,52,1023
2016-04-12 20:00,57,0,0,0,57,482,0,508,518,512,0,111,170,170,179,217,0,0,0,2867,175,1052,0,135,10,1372,5,0,0,5,4301,279.2030928,6,54,1024
2016-04-12 21:00,57,0,0,0,57,481,0,510,520,510,0,111,31,32,22,186,0,0,0,2403,143,942,0,135,10,1230,3,0,0,3,3693,278.43,7,52,1025
2016-04-12 22:00,57,0,0,0,57,481,0,510,520,512,0,111,0,0,0,14,0,0,0,2148,143,1180,0,135,10,1468,2,0,0,2,3675,278.3023094,7,51,1025
2016-04-12 23:00,57,0,0,0,57,480,0,510,520,512,0,112,0,0,0,0,0,0,0,2134,144,1072,0,136,10,1362,0,0,0,0,3553,276.94,7,44,1027
2016-04-13 8:00,57,0,0,0,57,471,0,508,518,512,0,113,133,132,147,198,0,0,0,2732,142,992,0,136,10,1280,0,0,0,0,4069,270.84,2,80,1031
2016-04-13 17:00,57,0,0,0,57,460,0,511,518,511,0,115,133,132,148,0,0,20,0,2548,141,930,0,135,10,1216,0,0,0,0,3821,277.77,4,69,1032
2016-04-13 18:00,57,0,0,0,57,460,0,511,520,511,0,115,133,132,148,0,0,30,0,2560,142,940,0,135,10,1227,1,0,0,1,3845,277.7858115,4,68,1031
2016-04-13 19:00,56,0,0,0,56,458,0,511,520,511,0,116,133,132,147,0,0,31,0,2559,142,1009,0,136,10,1297,3,0,0,3,3915,277.96,5,60,1031
2016-04-13 20:00,56,0,0,0,56,458,0,511,518,511,0,116,133,132,148,0,0,31,0,2558,141,1044,0,135,10,1330,4,0,0,4,3948,277.8493777,4,61,1032
2016-04-13 21:00,56,0,0,0,56,456,0,511,520,511,0,116,133,132,147,0,0,31,0,2557,146,978,0,135,10,1269,2,0,0,2,3884,278.33,4,55,1030
2016-04-13 22:00,56,0,0,0,56,455,0,511,519,511,0,116,38,39,17,0,0,23,0,2229,141,1024,0,135,10,1310,3,0,0,3,3598,278.2531309,4,55,1030
2016-04-13 23:00,57,0,0,0,57,455,0,510,518,511,0,117,0,0,0,0,0,21,0,2132,142,1067,0,136,10,1355,2,0,0,2,3546,277.15,3,64,1030
2016-04-14 8:00,57,0,0,0,57,446,0,512,520,511,0,114,133,132,146,0,0,0,0,2514,138,965,0,135,10,1248,8,56,26,90,3909,271.679736,2,54,1031
2016-04-14 17:00,57,0,0,0,57,435,0,511,519,511,0,114,0,0,0,0,0,0,0,2090,138,1030,0,135,10,1313,9,23,37,69,3529,280.56,5,56,1031
2016-04-14 18:00,56,0,0,0,56,435,0,511,519,511,0,114,0,0,0,0,0,0,0,2090,138,995,0,135,10,1278,9,3,59,71,3495,281.93,5,48,1031
2016-04-14 19:00,57,0,0,0,57,433,0,511,517,511,0,114,0,0,0,0,0,0,0,2086,166,1070,0,135,10,1381,11,0,76,87,3611,281.72,5,48,1031
2016-04-14 20:00,56,0,0,0,56,434,0,511,519,510,0,113,0,0,0,0,0,0,0,2087,143,944,0,135,10,1232,15,0,84,99,3474,282.09,5,48,1029
2016-04-14 21:00,56,0,0,0,56,433,0,511,519,511,0,113,0,0,0,0,0,0,0,2087,142,949,0,135,10,1236,17,0,81,98,3477,282.29,6,21,1029
2016-04-14 22:00,57,0,0,0,57,433,0,511,517,511,0,114,0,0,0,0,0,0,0,2086,140,1076,0,135,10,1361,28,0,37,65,3569,281.28,4,48,1029
2016-04-14 23:00,56,0,0,0,56,432,0,511,519,511,0,114,0,0,0,0,0,0,0,2087,140,1028,0,135,10,1313,32,0,0,32,3488,280.6678817,3,49,1030
2016-04-15 8:00,57,0,0,0,57,423,0,512,517,511,0,114,0,0,0,0,0,0,0,2077,140,1071,0,135,10,1356,10,64,2,76,3566,275.49,6,48,1028
2016-04-15 17:00,57,0,0,0,57,411,0,511,520,512,0,112,0,0,0,0,0,0,0,2066,140,943,0,135,10,1228,6,23,6,35,3386,285.18,7,65,1031
2016-04-15 18:00,56,0,0,0,56,411,0,511,520,511,0,112,0,0,0,0,0,0,0,2065,139,1028,0,135,10,1312,6,3,33,42,3475,286.13,8,65,1030
2016-04-15 19:00,56,0,0,0,56,410,0,509,520,511,0,113,0,0,0,0,0,0,0,2063,139,965,0,135,10,1249,10,0,90,100,3468,286.175494,8,63,1030
2016-04-15 20:00,56,0,0,0,56,410,0,512,517,512,0,113,0,0,0,0,0,0,0,2064,139,941,0,135,10,1225,14,0,23,37,3382,286.72,7,49,1030
2016-04-15 21:00,56,0,0,0,56,409,0,512,519,511,0,112,0,0,0,0,0,0,0,2063,139,934,0,135,10,1218,22,0,4,26,3363,286.77,7,49,1030
2016-04-15 22:00,56,0,0,0,56,409,0,511,519,513,0,112,0,0,0,0,0,0,0,2064,139,1041,0,135,10,1325,30,0,0,30,3475,286.38,6,49,1029
2016-04-15 23:00,57,0,0,0,57,408,0,510,517,513,0,113,0,0,0,0,0,0,0,2061,140,988,0,136,10,1274,34,0,0,34,3426,285.399468,5,50,1031
2016-04-16 8:00,57,0,0,0,57,399,0,510,520,511,0,113,0,0,0,0,0,0,0,2053,140,1058,0,137,10,1345,9,66,0,75,3530,278.87,6,45,1030
2016-04-16 17:00,57,0,0,0,57,389,0,512,520,512,0,111,138,0,69,0,0,0,0,2251,139,1063,0,136,10,1348,4,24,27,55,3711,287.08,7,49,1032
2016-04-16 18:00,57,0,0,0,57,389,0,512,520,512,0,111,139,0,71,0,0,0,0,2254,140,1007,0,137,10,1294,6,3,35,44,3649,287.85,6,77,1032
2016-04-16 19:00,57,0,0,0,57,387,0,512,518,511,0,112,138,0,70,0,0,0,0,2248,140,1022,0,136,10,1308,5,0,45,50,3663,289.07,4,31,1031
2016-04-16 20:00,57,0,0,0,57,387,0,512,520,511,0,112,140,0,71,0,0,0,0,2253,139,1021,0,136,10,1306,8,0,46,54,3670,290.07,5,29,1031
2016-04-16 21:00,57,0,0,0,57,386,0,512,520,511,0,112,138,0,70,0,0,0,0,2249,140,987,0,136,10,1273,7,0,39,46,3625,289.9939223,4,28,1030
2016-04-16 22:00,56,0,0,0,56,386,0,510,519,511,0,112,138,0,69,0,0,0,0,2245,140,1009,0,136,10,1295,8,0,38,46,3642,289.08,3,25,1030
2016-04-16 23:00,56,0,0,0,56,384,0,512,519,512,0,113,30,0,10,0,0,0,0,2080,139,1095,0,136,10,1380,7,0,20,27,3543,289,3,25,1030
2016-04-17 8:00,57,0,0,0,57,376,0,510,520,513,0,113,0,0,0,0,0,0,0,2032,140,1058,0,136,10,1344,0,68,14,82,3515,277.76,1,60,1030
2016-04-17 17:00,55,0,0,0,55,365,0,511,518,511,0,4,140,0,70,0,0,0,0,2119,140,1095,0,136,10,1381,4,24,0,28,3583,289.2107504,2,45,1033
2016-04-17 18:00,56,0,0,0,56,365,0,511,519,509,0,0,140,0,71,0,0,0,0,2115,140,1091,0,136,10,1377,3,3,0,6,3554,291.1,2,78,1031
2016-04-17 19:00,57,0,0,0,57,365,0,511,519,511,0,0,142,0,72,0,0,0,0,2120,189,1254,0,136,10,1589,0,0,0,0,3766,292.02,3,44,1030
2016-04-17 20:00,57,0,0,0,57,365,0,511,519,512,0,0,138,0,71,0,0,0,0,2116,182,1305,0,135,10,1632,2,0,0,2,3807,292.35,2,74,1029
2016-04-17 21:00,57,0,0,0,57,365,0,511,519,512,0,0,66,0,27,0,0,0,0,2000,198,1172,0,135,10,1515,2,0,0,2,3574,292.3986926,2,70,1028
2016-04-17 22:00,57,0,0,0,57,365,0,510,517,512,0,2,0,0,0,0,0,0,0,1906,202,1167,0,135,10,1514,1,0,1,2,3479,293,3,22,1028
2016-04-17 23:00,57,0,0,0,57,366,0,511,519,512,0,3,0,0,0,0,0,0,0,1911,142,1016,0,135,10,1303,3,0,15,18,3289,291.6057967,3,30,1030
2016-04-18 8:00,54,0,0,0,54,366,0,500,519,513,0,110,0,0,0,0,0,0,0,2008,142,1033,0,136,10,1321,0,65,0,65,3448,281.3,2,76,1027
2016-04-18 17:00,54,0,0,0,54,364,0,508,519,512,0,108,134,0,70,0,0,0,0,2215,143,930,0,135,10,1218,19,21,111,151,3638,295.43,4,28,1025
2016-04-18 18:00,53,0,0,0,53,365,0,509,519,512,0,109,135,0,71,0,0,0,0,2220,143,956,0,135,10,1244,19,3,86,108,3625,294.42,2,47,1024
2016-04-18 19:00,53,0,0,0,53,365,0,509,516,511,0,112,135,0,70,0,0,0,0,2218,142,1049,0,135,10,1336,24,0,62,86,3693,294.5024649,2,45,1023
2016-04-18 20:00,54,0,0,0,54,365,0,509,518,511,0,115,135,0,70,0,0,0,0,2223,142,977,0,135,10,1264,16,0,75,91,3632,295.5,2,30,1022
2016-04-18 21:00,54,0,0,0,54,365,0,509,517,512,0,115,135,0,70,0,0,0,0,2223,142,954,0,135,10,1241,14,0,51,65,3583,295.35,2,30,1022
2016-04-18 22:00,56,0,0,0,56,365,0,509,520,513,0,116,136,0,70,0,0,0,0,2229,143,1009,0,135,10,1297,15,0,8,23,3605,293.76,3,50,1020
2016-04-18 23:00,57,0,0,0,57,365,0,509,520,513,0,115,34,0,9,0,0,0,0,2065,143,946,0,135,10,1234,9,0,0,9,3365,294.13,3,50,1020
2016-04-19 8:00,57,0,0,0,57,366,0,510,517,513,0,113,0,0,0,0,0,0,0,2019,143,943,0,134,8,1228,9,31,1,41,3345,280.49,3,76,1023
2016-04-19 17:00,56,0,0,0,56,366,0,512,517,513,0,112,0,0,0,0,0,0,0,2020,142,969,0,133,15,1259,14,24,2,40,3375,286.06,4,61,1026
2016-04-19 18:00,56,0,0,0,56,366,0,511,519,513,0,112,0,0,0,0,0,0,0,2021,142,983,0,133,15,1273,13,4,1,18,3368,287.02,4,57,1026
2016-04-19 19:00,56,0,0,0,56,365,0,512,519,513,0,113,0,0,0,0,0,0,0,2022,145,1053,0,133,15,1346,13,0,0,13,3437,287.1640317,4,56,1025
2016-04-19 20:00,56,0,0,0,56,366,0,512,519,513,0,113,0,0,0,0,0,0,0,2023,96,923,0,133,15,1167,11,0,3,14,3260,288.8,5,54,1025
2016-04-19 21:00,56,0,0,0,56,366,0,512,517,513,0,113,0,0,0,0,0,0,0,2021,149,1062,0,133,15,1359,10,0,21,31,3467,289.1,5,54,1025
2016-04-19 22:00,56,0,0,0,56,366,0,512,519,513,0,113,0,0,0,0,0,0,0,2023,143,1053,0,133,15,1344,6,0,33,39,3462,288.43,6,26,1024
2016-04-19 23:00,57,0,0,0,57,366,0,512,519,513,0,113,0,0,0,0,0,0,0,2023,143,972,0,133,15,1263,4,0,0,4,3347,288.27,6,26,1024
2016-04-20 8:00,57,0,0,0,57,366,0,512,519,513,0,113,0,0,0,0,0,0,0,2023,140,928,0,133,15,1216,9,71,0,80,3376,278.22,2,49,1026
2016-04-20 17:00,56,0,0,0,56,365,0,511,518,513,0,112,0,0,0,0,0,0,0,2019,139,942,0,132,15,1228,3,19,11,33,3336,284.17,5,57,1028
2016-04-20 18:00,56,0,0,0,56,365,0,511,518,513,0,112,0,0,0,0,0,0,0,2019,139,1067,0,132,15,1353,5,4,57,66,3494,284.55,5,70,1027
2016-04-20 19:00,57,0,0,0,57,364,0,511,518,513,0,113,0,0,0,0,0,0,0,2019,146,1038,0,132,15,1331,10,0,77,87,3494,285.56,5,61,1026
2016-04-20 20:00,57,0,0,0,57,365,0,510,518,512,0,113,0,0,0,0,0,0,0,2018,138,944,0,132,15,1229,10,0,77,87,3391,285.96,5,61,1025
2016-04-20 21:00,56,0,0,0,56,365,0,511,518,512,0,112,0,0,0,0,0,0,0,2018,138,981,0,132,15,1266,18,0,36,54,3394,285.975336,5,59,1024
2016-04-20 22:00,56,0,0,0,56,364,0,511,518,512,0,113,0,0,0,0,0,0,0,2018,139,973,0,132,15,1259,23,0,30,53,3386,286.15,5,37,1024
2016-04-20 23:00,57,0,0,0,57,364,0,511,517,512,0,112,0,0,0,0,0,0,0,2016,139,1007,0,132,15,1293,25,0,0,25,3391,286.16,5,37,1024
2016-04-21 8:00,57,0,0,0,57,365,0,511,518,513,0,112,0,0,0,0,0,0,0,2019,140,984,0,136,15,1275,5,33,4,42,3393,279.4,4,39,1017
2016-04-21 17:00,57,0,0,0,57,365,0,511,518,512,0,111,0,0,0,0,4,31,0,2052,139,946,0,135,15,1235,18,5,90,113,3457,286.65,2,44,1013
2016-04-21 18:00,57,0,0,0,57,364,0,511,518,512,0,111,0,0,0,0,14,31,0,2061,139,992,0,135,15,1281,23,1,82,106,3505,286.15,2,50,1013
2016-04-21 19:00,57,0,0,0,57,364,0,511,518,512,0,111,0,0,0,0,24,31,0,2071,140,959,0,134,15,1248,20,0,133,153,3529,285.15,1,57,1013
2016-04-21 20:00,56,0,0,0,56,364,0,511,518,512,0,110,0,0,0,0,24,31,0,2070,139,972,0,135,15,1261,23,0,124,147,3534,284.05,1,64,1012
2016-04-21 21:00,56,0,0,0,56,364,0,509,518,512,0,111,0,0,0,0,22,31,0,2067,139,950,0,135,15,1239,22,0,97,119,3481,283.65,1,69,1011
2016-04-21 22:00,56,0,0,0,56,365,0,511,518,512,0,111,0,0,0,0,19,30,0,2066,140,943,0,135,15,1233,16,0,31,47,3402,283.75,3,68,1011
2016-04-21 23:00,57,0,0,0,57,365,0,511,518,512,0,112,0,0,0,0,4,3,0,2025,140,1019,0,136,15,1310,9,0,0,9,3401,284.05,3,74,1010
2016-04-22 8:00,56,0,0,0,56,366,0,510,518,511,0,109,0,0,0,0,0,31,0,2045,125,1081,0,136,15,1357,2,58,5,65,3523,283.95,4,94,1008
2016-04-22 17:00,55,0,0,0,55,365,0,511,519,506,0,112,0,0,0,0,0,31,0,2044,137,975,0,135,15,1262,21,5,22,48,3409,290.47,2,87,1011
2016-04-22 18:00,56,0,0,0,56,365,0,512,519,506,0,112,0,0,0,0,0,30,0,2044,138,1009,0,135,15,1297,20,2,27,49,3446,289.99,7,72,1012
2016-04-22 19:00,57,0,0,0,57,364,0,511,519,507,0,112,0,0,0,0,0,30,0,2043,138,951,0,136,15,1240,14,0,84,98,3438,290.44,4,59,1012
2016-04-22 20:00,57,0,0,0,57,365,0,511,519,506,0,112,0,0,0,0,0,3,0,2016,138,973,0,136,15,1262,19,0,103,122,3457,289.9980774,4,61,1014
2016-04-22 21:00,57,0,0,0,57,366,0,511,518,506,0,112,0,0,0,0,0,0,0,2013,138,1021,0,136,15,1310,17,0,83,100,3480,288.16,7,51,1012
2016-04-22 22:00,6,0,0,0,6,366,0,510,519,506,0,113,0,0,0,0,0,0,0,2014,138,975,0,136,15,1264,21,0,86,107,3391,286.66,5,58,1013
2016-04-22 23:00,0,0,0,0,0,366,0,512,519,510,0,113,0,0,0,0,0,0,0,2020,138,985,0,136,15,1274,22,0,4,26,3320,286.4374797,5,59,1015
2016-04-23 8:00,0,0,0,0,0,365,0,512,519,507,0,113,0,0,0,0,0,0,0,2016,139,1008,0,132,15,1294,14,72,70,156,3466,277.05,4,75,1018
2016-04-23 17:00,0,0,0,0,0,366,0,511,520,508,0,113,138,0,67,0,0,0,0,2223,141,1027,0,131,15,1314,4,26,18,48,3585,282.86,4,56,1021
2016-04-23 18:00,0,0,0,0,0,367,0,511,519,508,0,112,137,0,69,0,0,0,0,2223,141,1020,0,131,15,1307,5,4,15,24,3554,284.41,5,27,1021
2016-04-23 19:00,0,0,0,0,0,367,0,511,520,508,0,112,139,0,70,0,0,0,0,2227,141,1009,0,131,15,1296,6,0,11,17,3540,284.74,5,25,1020
2016-04-23 20:00,0,0,0,0,0,368,0,511,520,507,0,113,136,0,68,0,0,0,0,2223,141,948,0,131,15,1235,7,0,9,16,3474,284.3858734,5,29,1022
2016-04-23 21:00,0,0,0,0,0,368,0,510,519,508,0,114,135,0,66,0,0,0,0,2220,141,993,0,131,15,1280,5,0,11,16,3516,285.23,6,20,1019
2016-04-23 22:00,0,0,0,0,0,367,0,511,520,507,0,115,134,0,67,0,0,0,0,2221,141,1064,0,131,15,1351,6,0,8,14,3586,285.31,6,20,1019
2016-04-23 23:00,0,0,0,0,0,367,0,511,520,508,0,115,37,0,9,0,0,0,0,2067,141,1029,0,131,15,1316,4,0,11,15,3398,283.16,2,51,1019
2016-04-24 8:00,0,0,0,0,0,395,0,501,519,513,0,113,0,0,0,0,0,0,0,2041,142,1165,0,132,15,1454,1,42,0,43,3538,275.63,3,43,1020
2016-04-24 17:00,0,0,0,0,0,410,0,499,518,511,0,113,135,0,67,0,0,0,0,2253,141,1044,0,131,15,1331,5,5,0,10,3594,282.44,4,56,1021
2016-04-24 18:00,0,0,0,0,0,409,0,499,518,511,0,113,137,0,69,0,0,0,0,2256,141,1024,0,133,15,1313,4,1,0,5,3574,282.39,4,52,1021
2016-04-24 19:00,0,0,0,0,0,420,0,499,518,511,0,112,135,0,68,0,0,0,0,2263,150,1053,0,136,15,1354,4,0,0,4,3621,282.27,4,52,1021
2016-04-24 20:00,0,0,0,0,0,422,0,499,518,511,0,113,134,0,66,0,0,0,0,2263,155,1128,0,136,15,1434,5,0,0,5,3702,282.74,3,72,1020
2016-04-24 21:00,0,0,0,0,0,422,0,497,518,510,0,113,38,0,10,0,0,0,0,2108,140,1025,0,135,15,1315,5,0,3,8,3431,282.93,3,72,1020
2016-04-24 22:00,0,0,0,0,0,422,0,499,517,510,0,112,0,0,0,0,0,0,0,2060,139,988,0,135,15,1277,5,0,1,6,3343,282.1,4,70,1019
2016-04-24 23:00,0,0,0,0,0,422,0,499,518,508,0,112,0,0,0,0,0,0,0,2059,139,959,0,135,15,1248,4,0,1,5,3312,281.39,5,70,1019
2016-04-25 8:00,57,0,0,0,57,422,0,499,518,511,0,112,0,0,0,0,0,0,0,2062,138,971,0,133,15,1257,15,10,73,98,3474,279.85,2,42,1018
2016-04-25 17:00,57,0,0,0,57,420,0,498,518,508,0,107,0,0,0,0,0,0,0,2051,134,982,0,134,15,1265,27,12,99,138,3511,279.74,10,60,1018
2016-04-25 18:00,57,0,0,0,57,434,0,498,518,508,0,107,0,0,0,0,0,0,0,2065,134,980,0,134,15,1263,21,4,117,142,3527,279.42,10,87,1017
2016-04-25 19:00,57,0,0,0,57,438,0,498,518,510,0,106,0,0,0,0,0,0,0,2070,134,929,0,133,15,1211,27,0,113,140,3478,279.73,11,75,1016
2016-04-25 20:00,57,0,0,0,57,438,0,498,517,509,0,104,0,0,0,0,0,0,0,2066,132,932,0,133,15,1212,26,0,117,143,3478,279.5207897,10,75,1018
2016-04-25 21:00,57,0,0,0,57,439,0,496,519,510,0,107,0,0,0,0,0,0,0,2071,133,985,0,135,15,1268,32,0,40,72,3468,279.46,10,75,1014
2016-04-25 22:00,57,0,0,0,57,440,0,499,505,509,0,109,0,0,0,0,0,0,0,2062,133,977,0,136,15,1261,31,0,0,31,3411,278.85,4,75,1014
2016-04-25 23:00,57,0,0,0,57,440,0,499,505,509,0,109,0,0,0,0,0,0,0,2062,133,1045,0,136,15,1329,37,0,0,37,3485,278.53,11,60,1013
2016-04-26 8:00,57,0,0,0,57,420,0,499,518,509,0,108,0,0,0,0,0,0,0,2054,148,1043,0,136,15,1342,2,8,114,124,3577,275.8,13,80,1008
2016-04-26 17:00,57,0,0,0,57,421,0,499,518,510,0,108,132,131,148,0,0,0,0,2467,145,941,0,136,15,1237,1,10,0,11,3772,278.226,4,90,1025
2016-04-26 18:00,57,0,0,0,57,420,0,499,518,510,0,109,132,131,150,0,0,0,0,2469,145,992,0,136,15,1288,0,3,11,14,3828,277.1976371,5,83,1017
2016-04-26 19:00,57,0,0,0,57,420,0,499,518,510,0,109,132,131,149,0,0,0,0,2468,145,1061,0,136,15,1357,1,0,4,5,3887,277.8,4,75,1013
2016-04-26 20:00,57,0,0,0,57,420,0,499,517,509,0,109,132,131,148,0,0,0,0,2465,144,989,0,136,15,1284,7,0,0,7,3813,277.966705,4,75,1013
2016-04-26 21:00,57,0,0,0,57,420,0,496,517,509,0,109,33,33,24,0,0,0,0,2141,145,1010,0,136,15,1306,11,0,0,11,3515,278.64,2,75,1013
2016-04-26 22:00,57,0,0,0,57,420,0,499,518,510,0,108,0,0,0,0,0,0,0,2055,145,1040,0,136,15,1336,15,0,0,15,3463,278.6312133,2,75,1013
2016-04-26 23:00,57,0,0,0,57,420,0,499,518,507,0,109,0,0,0,0,0,0,0,2053,144,1096,0,136,15,1391,9,0,0,9,3510,278.35,3,86,1014
2016-04-27 8:00,57,0,0,0,57,421,0,487,518,510,0,108,0,0,0,0,18,0,0,2062,147,988,0,136,15,1286,0,73,16,89,3494,274.0170051,3,70,1016
2016-04-27 17:00,57,0,0,0,57,441,0,486,517,510,0,109,136,0,69,0,0,0,0,2268,147,1028,0,136,15,1326,12,24,11,47,3698,281.95,3,52,1016
2016-04-27 18:00,57,0,0,0,57,441,0,486,518,510,0,109,136,0,68,0,0,0,0,2268,146,989,0,136,15,1286,9,4,4,17,3628,282.0044898,3,53,1015
2016-04-27 19:00,57,0,0,0,57,441,0,486,518,509,0,107,135,0,66,0,0,0,0,2262,147,984,0,136,15,1282,10,0,2,12,3613,282.68,3,69,1015
2016-04-27 20:00,57,0,0,0,57,441,0,484,518,509,0,107,135,0,65,0,0,0,0,2259,147,952,0,136,15,1250,15,0,0,15,3581,282.5961914,3,69,1016
2016-04-27 21:00,57,0,0,0,57,440,0,486,517,509,0,105,134,0,65,0,0,0,0,2256,147,921,0,136,15,1219,11,0,15,26,3558,284.12,4,37,1014
2016-04-27 22:00,57,0,0,0,57,441,0,486,517,510,0,105,34,0,9,0,0,0,0,2102,147,920,0,136,15,1218,5,0,72,77,3454,283.9971269,4,37,1014
2016-04-27 23:00,57,0,0,0,57,441,0,487,517,509,0,105,0,0,0,0,0,0,0,2059,148,862,0,136,15,1161,4,0,26,30,3307,282.68,4,45,1014
2016-04-28 8:00,0,0,0,0,0,453,0,487,518,510,0,109,0,0,0,0,21,0,0,2098,147,946,0,136,15,1244,22,42,55,119,3461,274.47,2,50,1017
2016-04-28 17:00,0,0,0,0,0,453,0,487,518,509,0,108,0,0,0,0,0,0,0,2075,146,938,0,136,15,1235,3,9,52,64,3374,280,7,56,1019
2016-04-28 18:00,0,0,0,0,0,452,0,487,518,510,0,108,0,0,0,0,0,0,0,2075,146,1070,0,136,15,1367,2,3,61,66,3508,280.21,7,56,1018
2016-04-28 19:00,0,0,0,0,0,453,0,487,518,510,0,108,0,0,0,0,0,0,0,2076,144,1099,0,136,15,1394,5,0,66,71,3541,280.16,6,52,1018
2016-04-28 20:00,0,0,0,0,0,453,0,486,517,510,0,108,0,0,0,0,0,0,0,2074,143,1068,0,136,15,1362,7,0,58,65,3501,280.26,7,52,1018
2016-04-28 21:00,0,0,0,0,0,453,0,486,516,510,0,107,0,0,0,0,0,0,0,2072,140,981,0,136,15,1272,12,0,45,57,3401,280.15,7,56,1017
2016-04-28 22:00,0,0,0,0,0,453,0,487,517,510,0,107,0,0,0,0,0,0,0,2074,139,961,0,135,15,1250,10,0,39,49,3373,280.14,2,48,1018
